调仓日,方向,代码,名称,参考价(元),手数(手),股数(股),金额(元),手续费(元),调仓原因
2023-03-16,买入,300634,彩讯股份,25.65,7,700,17955.0,22.44,纳入持仓池
2023-03-16,持有,302132,中航成飞,48.43,--,--,--,--,继续持有
2023-03-16,持有,002528,*ST英飞,12.38,--,--,--,--,继续持有
2023-03-16,持有,688787,海天瑞声,166.24,--,--,--,--,继续持有
2023-03-16,持有,000721,西安饮食,14.52,--,--,--,--,继续持有
2023-03-16,持有,000032,深桑达Ａ,34.98,--,--,--,--,继续持有
2023-03-16,持有,300779,惠城环保,41.41,--,--,--,--,继续持有
2023-03-16,持有,002808,*ST恒久,17.7,--,--,--,--,继续持有
2023-03-16,持有,002368,太极股份,45.05,--,--,--,--,继续持有
2023-03-16,持有,002362,汉王科技,30.95,--,--,--,--,继续持有
2023-03-16,持有,688310,迈得医疗,44.37,--,--,--,--,继续持有
2023-03-16,持有,600557,康缘药业,29.93,--,--,--,--,继续持有
2023-03-16,持有,003005,竞业达,36.75,--,--,--,--,继续持有
2023-03-16,持有,603029,天鹅股份,25.46,--,--,--,--,继续持有
2023-03-16,持有,300795,米奥会展,55.06,--,--,--,--,继续持有
2023-03-16,持有,300716,*ST泉为,18.1,--,--,--,--,继续持有
2023-04-17,卖出,002528,*ST英飞,10.2,19,1900,19380.0,24.23,移出持仓池
2023-04-17,卖出,002808,*ST恒久,13.34,14,1400,18676.0,23.34,移出持仓池
2023-04-17,卖出,002368,太极股份,47.0,4,400,18800.0,23.5,移出持仓池
2023-04-17,卖出,601698,中国卫通,20.23,9,900,18207.0,22.76,移出持仓池
2023-04-17,卖出,300964,本川智能,44.88,4,400,17952.0,22.44,移出持仓池
2023-04-17,卖出,688365,光云科技,18.4,10,1000,18400.0,23.0,移出持仓池
2023-04-17,卖出,002362,汉王科技,26.57,7,700,18599.0,23.25,移出持仓池
2023-04-17,卖出,688310,迈得医疗,37.32,5,500,18660.0,23.32,移出持仓池
2023-04-17,卖出,600557,康缘药业,31.4,6,600,18840.0,23.55,移出持仓池
2023-04-17,卖出,003005,竞业达,34.56,5,500,17280.0,21.6,移出持仓池
2023-04-17,卖出,300912,凯龙高科,20.07,9,900,18063.0,22.58,移出持仓池
2023-04-17,卖出,002912,中新赛克,45.3,4,400,18120.0,22.65,移出持仓池
2023-04-17,卖出,603029,天鹅股份,20.47,9,900,18423.0,23.03,移出持仓池
2023-04-17,卖出,300795,米奥会展,56.94,3,300,17082.0,21.35,移出持仓池
2023-04-17,卖出,600602,云赛智联,11.27,17,1700,19159.0,23.95,移出持仓池
2023-04-17,卖出,300716,*ST泉为,16.66,12,1200,19992.0,24.99,移出持仓池
2023-04-17,卖出,603998,方盛制药,14.09,14,1400,19726.0,24.66,移出持仓池
2023-04-17,卖出,002348,高乐股份,4.5,44,4400,19800.0,24.75,移出持仓池
2023-04-17,卖出,300634,彩讯股份,25.23,7,700,17661.0,22.08,移出持仓池
2023-04-17,买入,601858,中国科传,25.93,7,700,18151.0,22.69,纳入持仓池
2023-04-17,买入,300502,新易盛,69.83,2,200,13966.0,17.46,纳入持仓池
2023-04-17,买入,300364,中文在线,23.1,8,800,18480.0,23.1,纳入持仓池
2023-04-17,买入,601595,上海电影,27.35,7,700,19145.0,23.93,纳入持仓池
2023-04-17,买入,688256,寒武纪,196.8,1,100,19680.0,24.6,纳入持仓池
2023-04-17,买入,002401,中远海科,25.3,7,700,17710.0,22.14,纳入持仓池
2023-04-17,买入,300226,上海钢联,49.43,4,400,19772.0,24.71,纳入持仓池
2023-04-17,买入,300002,神州泰岳,10.88,18,1800,19584.0,24.48,纳入持仓池
2023-04-17,买入,300042,朗科科技,30.91,6,600,18546.0,23.18,纳入持仓池
2023-04-17,买入,688197,首药控股,58.67,3,300,17601.0,22.0,纳入持仓池
2023-04-17,买入,002605,姚记科技,33.61,5,500,16805.0,21.01,纳入持仓池
2023-04-17,买入,000610,*ST西旅,20.76,9,900,18684.0,23.36,纳入持仓池
2023-04-17,买入,300033,同花顺,199.64,1,100,19964.0,24.96,纳入持仓池
2023-04-17,买入,300459,汤姆猫,7.5,26,2600,19500.0,24.38,纳入持仓池
2023-04-17,买入,600706,曲江文旅,20.0,10,1000,20000.0,25.0,纳入持仓池
2023-04-17,买入,688327,云从科技,42.6,4,400,17040.0,21.3,纳入持仓池
2023-04-17,买入,300229,拓尔思,25.9,7,700,18130.0,22.66,纳入持仓池
2023-04-17,买入,603888,新华网,35.74,5,500,17870.0,22.34,纳入持仓池
2023-04-17,买入,300494,盛天网络,33.67,5,500,16835.0,21.04,纳入持仓池
2023-04-17,持有,302132,中航成飞,49.35,--,--,--,--,继续持有
2023-04-17,持有,300418,昆仑万维,47.41,--,--,--,--,继续持有
2023-04-17,持有,603083,剑桥科技,43.4,--,--,--,--,继续持有
2023-04-17,持有,688292,浩瀚深度,51.0,--,--,--,--,继续持有
2023-04-17,持有,000721,西安饮食,16.68,--,--,--,--,继续持有
2023-04-17,持有,688787,海天瑞声,187.75,--,--,--,--,继续持有
2023-04-17,持有,300212,*ST易录,42.59,--,--,--,--,继续持有
2023-04-17,持有,300972,万辰集团,34.14,--,--,--,--,继续持有
2023-04-17,持有,300624,万兴科技,82.0,--,--,--,--,继续持有
2023-04-17,持有,000032,深桑达Ａ,38.12,--,--,--,--,继续持有
2023-04-17,持有,300779,惠城环保,38.29,--,--,--,--,继续持有
2023-04-28,卖出,688292,浩瀚深度,38.45,5,500,19225.0,24.03,移出持仓池
2023-04-28,卖出,688787,海天瑞声,154.6,1,100,15460.0,19.32,移出持仓池
2023-04-28,卖出,300212,*ST易录,34.02,5,500,17010.0,21.26,移出持仓池
2023-04-28,卖出,002401,中远海科,21.64,9,900,19476.0,24.34,移出持仓池
2023-04-28,卖出,000032,深桑达Ａ,31.6,6,600,18960.0,23.7,移出持仓池
2023-04-28,卖出,300226,上海钢联,44.37,4,400,17748.0,22.18,移出持仓池
2023-04-28,卖出,300042,朗科科技,28.17,7,700,19719.0,24.65,移出持仓池
2023-04-28,卖出,000610,*ST西旅,18.27,10,1000,18270.0,22.84,移出持仓池
2023-04-28,卖出,300033,同花顺,177.99,1,100,17799.0,22.25,移出持仓池
2023-04-28,卖出,600706,曲江文旅,17.5,11,1100,19250.0,24.06,移出持仓池
2023-04-28,卖出,688327,云从科技,35.85,5,500,17925.0,22.41,移出持仓池
2023-04-28,卖出,300779,惠城环保,38.0,5,500,19000.0,23.75,移出持仓池
2023-04-28,卖出,300229,拓尔思,23.2,8,800,18560.0,23.2,移出持仓池
2023-04-28,卖出,603888,新华网,31.3,6,600,18780.0,23.48,移出持仓池
2023-04-28,买入,300678,中科信息,54.18,3,300,16254.0,20.32,纳入持仓池
2023-04-28,买入,300308,中际旭创,90.0,2,200,18000.0,22.5,纳入持仓池
2023-04-28,买入,301205,联特科技,129.82,1,100,12982.0,16.23,纳入持仓池
2023-04-28,买入,002174,游族网络,21.93,9,900,19737.0,24.67,纳入持仓池
2023-04-28,买入,002517,恺英网络,16.68,11,1100,18348.0,22.93,纳入持仓池
2023-04-28,买入,300426,华智数媒,16.27,12,1200,19524.0,24.41,纳入持仓池
2023-04-28,买入,301052,果麦文化,62.93,3,300,18879.0,23.6,纳入持仓池
2023-04-28,买入,300058,蓝色光标,13.08,15,1500,19620.0,24.53,纳入持仓池
2023-04-28,买入,300533,冰川网络,66.11,3,300,19833.0,24.79,纳入持仓池
2023-04-28,买入,601900,南方传媒,18.46,10,1000,18460.0,23.07,纳入持仓池
2023-04-28,买入,002229,鸿博股份,17.66,11,1100,19426.0,24.28,纳入持仓池
2023-04-28,买入,002315,焦点科技,34.11,5,500,17055.0,21.32,纳入持仓池
2023-04-28,买入,688121,卓然股份,40.1,4,400,16040.0,20.05,纳入持仓池
2023-04-28,买入,603258,电魂网络,48.9,4,400,19560.0,24.45,纳入持仓池
2023-04-28,持有,601858,中国科传,41.53,--,--,--,--,继续持有
2023-04-28,持有,603083,剑桥科技,63.0,--,--,--,--,继续持有
2023-04-28,持有,300418,昆仑万维,65.16,--,--,--,--,继续持有
2023-04-28,持有,300624,万兴科技,140.4,--,--,--,--,继续持有
2023-04-28,持有,302132,中航成飞,51.38,--,--,--,--,继续持有
2023-04-28,持有,601595,上海电影,35.41,--,--,--,--,继续持有
2023-04-28,持有,688256,寒武纪,249.5,--,--,--,--,继续持有
2023-04-28,持有,300972,万辰集团,39.36,--,--,--,--,继续持有
2023-04-28,持有,300002,神州泰岳,13.73,--,--,--,--,继续持有
2023-04-28,持有,300494,盛天网络,44.0,--,--,--,--,继续持有
2023-04-28,持有,300459,汤姆猫,8.7,--,--,--,--,继续持有
2023-04-28,持有,300364,中文在线,22.05,--,--,--,--,继续持有
2023-04-28,持有,300502,新易盛,68.99,--,--,--,--,继续持有
2023-04-28,持有,002605,姚记科技,34.5,--,--,--,--,继续持有
2023-04-28,持有,688197,首药控股,58.85,--,--,--,--,继续持有
2023-04-28,持有,000721,西安饮食,13.81,--,--,--,--,继续持有
2023-05-18,卖出,002517,恺英网络,16.33,12,1200,19596.0,24.5,移出持仓池
2023-05-18,卖出,300426,华智数媒,12.77,15,1500,19155.0,23.94,移出持仓池
2023-05-18,卖出,300459,汤姆猫,6.59,30,3000,19770.0,24.71,移出持仓池
2023-05-18,卖出,300364,中文在线,19.92,10,1000,19920.0,24.9,移出持仓池
2023-05-18,卖出,300058,蓝色光标,12.01,16,1600,19216.0,24.02,移出持仓池
2023-05-18,卖出,688121,卓然股份,37.6,5,500,18800.0,23.5,移出持仓池
2023-05-18,卖出,002605,姚记科技,30.99,6,600,18594.0,23.24,移出持仓池
2023-05-18,卖出,603258,电魂网络,45.39,4,400,18156.0,22.7,移出持仓池
2023-05-18,卖出,000721,西安饮食,11.99,16,1600,19184.0,23.98,移出持仓池
2023-05-18,买入,920808,曙光数创,142.01,1,100,14201.0,17.75,纳入持仓池
2023-05-18,买入,601949,中国出版,13.07,15,1500,19605.0,24.51,纳入持仓池
2023-05-18,买入,603918,金桥信息,19.93,10,1000,19930.0,24.91,纳入持仓池
2023-05-18,买入,301239,普瑞眼科,132.06,1,100,13206.0,16.51,纳入持仓池
2023-05-18,买入,688787,海天瑞声,161.33,1,100,16133.0,20.17,纳入持仓池
2023-05-18,买入,300288,朗玛信息,24.55,8,800,19640.0,24.55,纳入持仓池
2023-05-18,买入,002558,巨人网络,18.8,10,1000,18800.0,23.5,纳入持仓池
2023-05-18,买入,300394,天孚通信,63.04,3,300,18912.0,23.64,纳入持仓池
2023-05-18,买入,002351,漫步者,20.43,9,900,18387.0,22.98,纳入持仓池
2023-05-18,持有,301205,联特科技,211.0,--,--,--,--,继续持有
2023-05-18,持有,603083,剑桥科技,57.97,--,--,--,--,继续持有
2023-05-18,持有,302132,中航成飞,49.19,--,--,--,--,继续持有
2023-05-18,持有,300624,万兴科技,135.67,--,--,--,--,继续持有
2023-05-18,持有,300418,昆仑万维,58.7,--,--,--,--,继续持有
2023-05-18,持有,601858,中国科传,38.28,--,--,--,--,继续持有
2023-05-18,持有,300972,万辰集团,40.22,--,--,--,--,继续持有
2023-05-18,持有,300533,冰川网络,86.4,--,--,--,--,继续持有
2023-05-18,持有,300308,中际旭创,94.81,--,--,--,--,继续持有
2023-05-18,持有,601595,上海电影,30.42,--,--,--,--,继续持有
2023-05-18,持有,688256,寒武纪,196.81,--,--,--,--,继续持有
2023-05-18,持有,002315,焦点科技,43.29,--,--,--,--,继续持有
2023-05-18,持有,002229,鸿博股份,20.97,--,--,--,--,继续持有
2023-05-18,持有,300502,新易盛,73.75,--,--,--,--,继续持有
2023-05-18,持有,300678,中科信息,49.94,--,--,--,--,继续持有
2023-05-18,持有,300002,神州泰岳,11.62,--,--,--,--,继续持有
2023-05-18,持有,301052,果麦文化,65.31,--,--,--,--,继续持有
2023-05-18,持有,601900,南方传媒,19.84,--,--,--,--,继续持有
2023-05-18,持有,002174,游族网络,19.95,--,--,--,--,继续持有
2023-05-18,持有,688197,首药控股,63.0,--,--,--,--,继续持有
2023-05-18,持有,300494,盛天网络,36.95,--,--,--,--,继续持有
2023-05-31,卖出,920808,曙光数创,68.0,2,200,13600.0,17.0,移出持仓池
2023-05-31,卖出,300533,冰川网络,52.1,3,300,15630.0,19.54,移出持仓池
2023-05-31,卖出,601949,中国出版,12.0,16,1600,19200.0,24.0,移出持仓池
2023-05-31,卖出,301239,普瑞眼科,120.25,1,100,12025.0,15.03,移出持仓池
2023-05-31,卖出,688787,海天瑞声,148.5,1,100,14850.0,18.56,移出持仓池
2023-05-31,卖出,300288,朗玛信息,22.59,8,800,18072.0,22.59,移出持仓池
2023-05-31,卖出,002174,游族网络,18.51,10,1000,18510.0,23.14,移出持仓池
2023-05-31,卖出,688197,首药控股,56.11,3,300,16833.0,21.04,移出持仓池
2023-05-31,卖出,002351,漫步者,17.71,11,1100,19481.0,24.35,移出持仓池
2023-05-31,买入,300042,朗科科技,40.56,4,400,16224.0,20.28,纳入持仓池
2023-05-31,买入,603196,璞源材料,24.97,8,800,19976.0,24.97,纳入持仓池
2023-05-31,买入,002605,姚记科技,40.23,4,400,16092.0,20.12,纳入持仓池
2023-05-31,买入,002517,恺英网络,18.56,10,1000,18560.0,23.2,纳入持仓池
2023-05-31,买入,300229,拓尔思,32.44,6,600,19464.0,24.33,纳入持仓池
2023-05-31,买入,603258,电魂网络,49.74,4,400,19896.0,24.87,纳入持仓池
2023-05-31,买入,605011,杭州热电,38.53,5,500,19265.0,24.08,纳入持仓池
2023-05-31,买入,300025,华星创业,11.86,16,1600,18976.0,23.72,纳入持仓池
2023-05-31,买入,603933,睿能科技,25.31,7,700,17717.0,22.15,纳入持仓池
2023-05-31,持有,603083,剑桥科技,71.45,--,--,--,--,继续持有
2023-05-31,持有,301205,联特科技,234.9,--,--,--,--,继续持有
2023-05-31,持有,002229,鸿博股份,34.52,--,--,--,--,继续持有
2023-05-31,持有,300624,万兴科技,144.08,--,--,--,--,继续持有
2023-05-31,持有,302132,中航成飞,47.52,--,--,--,--,继续持有
2023-05-31,持有,300308,中际旭创,107.5,--,--,--,--,继续持有
2023-05-31,持有,300418,昆仑万维,57.37,--,--,--,--,继续持有
2023-05-31,持有,688256,寒武纪,254.19,--,--,--,--,继续持有
2023-05-31,持有,300972,万辰集团,45.65,--,--,--,--,继续持有
2023-05-31,持有,300502,新易盛,84.43,--,--,--,--,继续持有
2023-05-31,持有,603918,金桥信息,27.8,--,--,--,--,继续持有
2023-05-31,持有,601900,南方传媒,24.84,--,--,--,--,继续持有
2023-05-31,持有,601858,中国科传,38.26,--,--,--,--,继续持有
2023-05-31,持有,300002,神州泰岳,13.57,--,--,--,--,继续持有
2023-05-31,持有,300394,天孚通信,76.1,--,--,--,--,继续持有
2023-05-31,持有,002315,焦点科技,42.03,--,--,--,--,继续持有
2023-05-31,持有,601595,上海电影,29.35,--,--,--,--,继续持有
2023-05-31,持有,002558,巨人网络,20.84,--,--,--,--,继续持有
2023-05-31,持有,300494,盛天网络,39.73,--,--,--,--,继续持有
2023-05-31,持有,300678,中科信息,52.76,--,--,--,--,继续持有
2023-05-31,持有,301052,果麦文化,65.07,--,--,--,--,继续持有
2023-06-15,卖出,603196,璞源材料,20.46,9,900,18414.0,23.02,移出持仓池
2023-06-15,卖出,002315,焦点科技,40.81,4,400,16324.0,20.41,移出持仓池
2023-06-15,卖出,002558,巨人网络,20.18,9,900,18162.0,22.7,移出持仓池
2023-06-15,卖出,301052,果麦文化,55.8,3,300,16740.0,20.93,移出持仓池
2023-06-15,卖出,300229,拓尔思,30.48,6,600,18288.0,22.86,移出持仓池
2023-06-15,卖出,603258,电魂网络,52.25,3,300,15675.0,19.59,移出持仓池
2023-06-15,卖出,605011,杭州热电,35.17,5,500,17585.0,21.98,移出持仓池
2023-06-15,卖出,603933,睿能科技,20.7,9,900,18630.0,23.29,移出持仓池
2023-06-15,买入,300913,兆龙互连,55.8,3,300,16740.0,20.93,纳入持仓池
2023-06-15,买入,300570,太辰光,47.34,4,400,18936.0,23.67,纳入持仓池
2023-06-15,买入,601949,中国出版,15.2,13,1300,19760.0,24.7,纳入持仓池
2023-06-15,买入,002261,拓维信息,18.83,10,1000,18830.0,23.54,纳入持仓池
2023-06-15,买入,301085,亚康股份,82.26,2,200,16452.0,20.57,纳入持仓池
2023-06-15,买入,002902,铭普光磁,34.87,5,500,17435.0,21.79,纳入持仓池
2023-06-15,买入,300688,创业黑马,43.6,4,400,17440.0,21.8,纳入持仓池
2023-06-15,买入,603322,超讯通信,43.32,4,400,17328.0,21.66,纳入持仓池
2023-06-15,持有,603083,剑桥科技,73.49,--,--,--,--,继续持有
2023-06-15,持有,301205,联特科技,219.02,--,--,--,--,继续持有
2023-06-15,持有,300308,中际旭创,134.79,--,--,--,--,继续持有
2023-06-15,持有,002229,鸿博股份,35.09,--,--,--,--,继续持有
2023-06-15,持有,300624,万兴科技,134.5,--,--,--,--,继续持有
2023-06-15,持有,603918,金桥信息,34.12,--,--,--,--,继续持有
2023-06-15,持有,302132,中航成飞,46.65,--,--,--,--,继续持有
2023-06-15,持有,300394,天孚通信,101.4,--,--,--,--,继续持有
2023-06-15,持有,300418,昆仑万维,55.68,--,--,--,--,继续持有
2023-06-15,持有,601858,中国科传,41.11,--,--,--,--,继续持有
2023-06-15,持有,688256,寒武纪,211.0,--,--,--,--,继续持有
2023-06-15,持有,002605,姚记科技,44.37,--,--,--,--,继续持有
2023-06-15,持有,300972,万辰集团,41.48,--,--,--,--,继续持有
2023-06-15,持有,300002,神州泰岳,13.56,--,--,--,--,继续持有
2023-06-15,持有,300678,中科信息,52.1,--,--,--,--,继续持有
2023-06-15,持有,601595,上海电影,33.48,--,--,--,--,继续持有
2023-06-15,持有,601900,南方传媒,24.51,--,--,--,--,继续持有
2023-06-15,持有,300042,朗科科技,37.1,--,--,--,--,继续持有
2023-06-15,持有,300025,华星创业,13.8,--,--,--,--,继续持有
2023-06-15,持有,300494,盛天网络,39.89,--,--,--,--,继续持有
2023-06-15,持有,002517,恺英网络,17.44,--,--,--,--,继续持有
2023-06-15,持有,300502,新易盛,63.8,--,--,--,--,继续持有
2023-06-30,卖出,601949,中国出版,11.8,16,1600,18880.0,23.6,移出持仓池
2023-06-30,卖出,601900,南方传媒,20.51,9,900,18459.0,23.07,移出持仓池
2023-06-30,卖出,301085,亚康股份,70.54,2,200,14108.0,17.64,移出持仓池
2023-06-30,卖出,002902,铭普光磁,31.31,6,600,18786.0,23.48,移出持仓池
2023-06-30,卖出,300494,盛天网络,24.79,8,800,19832.0,24.79,移出持仓池
2023-06-30,卖出,300688,创业黑马,34.71,5,500,17355.0,21.69,移出持仓池
2023-06-30,卖出,002517,恺英网络,15.74,12,1200,18888.0,23.61,移出持仓池
2023-06-30,卖出,603322,超讯通信,29.28,6,600,17568.0,21.96,移出持仓池
2023-06-30,买入,688525,佰维存储,79.89,2,200,15978.0,19.97,纳入持仓池
2023-06-30,买入,301368,丰立智能,69.19,2,200,13838.0,17.3,纳入持仓池
2023-06-30,买入,301183,东田微,78.8,2,200,15760.0,19.7,纳入持仓池
2023-06-30,买入,000564,供销大集,13.9,14,1400,19460.0,24.32,纳入持仓池
2023-06-30,买入,000936,华西股份,13.9,14,1400,19460.0,24.32,纳入持仓池
2023-06-30,买入,601138,工业富联,25.2,7,700,17640.0,22.05,纳入持仓池
2023-06-30,买入,688160,步科股份,83.5,2,200,16700.0,20.88,纳入持仓池
2023-06-30,买入,603196,璞源材料,21.0,9,900,18900.0,23.62,纳入持仓池
2023-06-30,持有,603083,剑桥科技,62.89,--,--,--,--,继续持有
2023-06-30,持有,300308,中际旭创,147.45,--,--,--,--,继续持有
2023-06-30,持有,002229,鸿博股份,35.08,--,--,--,--,继续持有
2023-06-30,持有,301205,联特科技,182.77,--,--,--,--,继续持有
2023-06-30,持有,302132,中航成飞,49.15,--,--,--,--,继续持有
2023-06-30,持有,300394,天孚通信,106.83,--,--,--,--,继续持有
2023-06-30,持有,300624,万兴科技,117.15,--,--,--,--,继续持有
2023-06-30,持有,300570,太辰光,54.71,--,--,--,--,继续持有
2023-06-30,持有,300972,万辰集团,44.34,--,--,--,--,继续持有
2023-06-30,持有,603918,金桥信息,27.47,--,--,--,--,继续持有
2023-06-30,持有,688256,寒武纪,188.0,--,--,--,--,继续持有
2023-06-30,持有,002605,姚记科技,46.43,--,--,--,--,继续持有
2023-06-30,持有,300002,神州泰岳,14.0,--,--,--,--,继续持有
2023-06-30,持有,300025,华星创业,14.49,--,--,--,--,继续持有
2023-06-30,持有,300042,朗科科技,38.28,--,--,--,--,继续持有
2023-06-30,持有,300678,中科信息,49.99,--,--,--,--,继续持有
2023-06-30,持有,601858,中国科传,33.6,--,--,--,--,继续持有
2023-06-30,持有,002261,拓维信息,19.31,--,--,--,--,继续持有
2023-06-30,持有,300418,昆仑万维,40.28,--,--,--,--,继续持有
2023-06-30,持有,300913,兆龙互连,46.5,--,--,--,--,继续持有
2023-06-30,持有,300502,新易盛,67.97,--,--,--,--,继续持有
2023-06-30,持有,601595,上海电影,28.26,--,--,--,--,继续持有
2023-07-31,卖出,301368,丰立智能,44.25,4,400,17700.0,22.12,移出持仓池
2023-07-31,卖出,300002,神州泰岳,10.37,19,1900,19703.0,24.63,移出持仓池
